"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"60879700","2024-04-15T23:07:43.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10467","627 EAST  221 STREET","EAST  221 STREET","CARPENTER AVENUE","WHITE PLAINS ROAD","CARPENTER AVENUE","WHITE PLAINS ROAD","ADDRESS","BRONX","EAST  221 STREET",,"In Progress",,,,"12 BRONX","2046560084","BRONX","1021875","261955","ONLINE","Unspecified","BRONX",,,,,,,,"40.88559980770538","-73.86392836626925","
,  
(40.88559980770538, -73.86392836626925)"
"60873539","2024-04-15T23:07:38.000","2024-04-16T00:25:24.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11221","502 VAN BUREN STREET","VAN BUREN STREET","MALCOLM X BOULEVARD","PATCHEN AVENUE","MALCOLM X BOULEVARD","PATCHEN AVENUE","ADDRESS","BROOKLYN","VAN BUREN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:25:27.000","03 BROOKLYN","3016170032","BROOKLYN","1004012","191296","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.691718039520545","-73.92873814016275","
,  
(40.691718039520545, -73.92873814016275)"
"60870455","2024-04-15T23:07:28.000",,"NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11411","116-46 226 STREET","226 STREET","116 AVENUE","LINDEN BOULEVARD","116 AVENUE","LINDEN BOULEVARD","ADDRESS","CAMBRIA HEIGHTS","226 STREET",,"In Progress",,,,"13 QUEENS","4113260059","QUEENS","1057889","192373","ONLINE","Unspecified","QUEENS",,,,,,,,"40.69438984925216","-73.73444642012153","
,  
(40.69438984925216, -73.73444642012153)"
"60882117","2024-04-15T23:07:13.000",,"DHS","Department of Homeless Services","Homeless Person Assistance","Non-Chronic","Other","10034","BROADWAY","BROADWAY","BROADWAY","WEST  204 STREET","BROADWAY","WEST 204 STREET","INTERSECTION",,,,"Assigned",,"The Department of Homeless Services has sent a mobile outreach response team to the location.","2024-04-16T00:57:41.000","12 MANHATTAN",,"MANHATTAN","1005517","255164","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.86701519865037","-73.92310894630785","
,  
(40.86701519865037, -73.92310894630785)"
"60880449","2024-04-15T23:07:13.000","2024-04-15T23:16:26.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10032","470 WEST  165 STREET","WEST  165 STREET","EDGECOMBE AVENUE","AMSTERDAM AVENUE","EDGECOMBE AVENUE","AMSTERDAM AVENUE","ADDRESS","NEW YORK","WEST  165 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-15T23:16:31.000","12 MANHATTAN","1021110015","MANHATTAN","1001469","244462","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.8376502192319","-73.93777201292049","
,  
(40.8376502192319, -73.93777201292049)"
"60869999","2024-04-15T23:07:03.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","PESTS","RESIDENTIAL BUILDING","11209","8101 4 AVENUE","4 AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 BROOKLYN","3059980009","BROOKLYN","976786","167474","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.62635081178653","-74.02688885370337","
,  
(40.62635081178653, -74.02688885370337)"
"60866920","2024-04-15T23:07:03.000",,"HPD","Department of Housing Preservation and Development","ELECTRIC","OUTLET/SWITCH","RESIDENTIAL BUILDING","11209","8101 4 AVENUE","4 AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 BROOKLYN","3059980009","BROOKLYN","976786","167474","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.62635081178653","-74.02688885370337","
,  
(40.62635081178653, -74.02688885370337)"
"60874455","2024-04-15T23:07:03.000",,"HPD","Department of Housing Preservation and Development","SAFETY","SMOKE DETECTOR","RESIDENTIAL BUILDING","11209","8101 4 AVENUE","4 AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 BROOKLYN","3059980009","BROOKLYN","976786","167474","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.62635081178653","-74.02688885370337","
,  
(40.62635081178653, -74.02688885370337)"
"60869235","2024-04-15T23:07:03.000",,"HPD","Department of Housing Preservation and Development","FLOORING/STAIRS","FLOOR","RESIDENTIAL BUILDING","11209","8101 4 AVENUE","4 AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 BROOKLYN","3059980009","BROOKLYN","976786","167474","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.62635081178653","-74.02688885370337","
,  
(40.62635081178653, -74.02688885370337)"
"60864242","2024-04-15T23:07:02.000","2024-04-15T23:19:19.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","11217","80 LAFAYETTE AVENUE","LAFAYETTE AVENUE","SOUTH ELLIOTT PLACE","SOUTH PORTLAND AVENUE","SOUTH ELLIOTT PLACE","SOUTH PORTLAND AVENUE","ADDRESS","BROOKLYN","LAFAYETTE AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-15T23:19:23.000","02 BROOKLYN","3021160021","BROOKLYN","991250","189631","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68716729285692","-73.97475969401174","
,  
(40.68716729285692, -73.97475969401174)"
"60877761","2024-04-15T23:07:00.000","2024-04-16T00:45:33.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11209","619 81 STREET","81 STREET","6 AVENUE","7 AVENUE","6 AVENUE","7 AVENUE","ADDRESS","BROOKLYN","81 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T00:45:36.000","10 BROOKLYN","3059910049","BROOKLYN","978249","166382","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.623354612554934","-74.0216174660614","
,  
(40.623354612554934, -74.0216174660614)"
"60873643","2024-04-15T23:06:59.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","10026","1979 ADAM C POWELL BOULEVARD","ADAM C POWELL BOULEVARD",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 MANHATTAN","1019030061","MANHATTAN","997760","232570","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.805016497634355","-73.95119995931695","
,  
(40.805016497634355, -73.95119995931695)"
"60880575","2024-04-15T23:06:59.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","WINDOW FRAME","RESIDENTIAL BUILDING","10026","1979 ADAM C POWELL BOULEVARD","ADAM C POWELL BOULEVARD",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 MANHATTAN","1019030061","MANHATTAN","997760","232570","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.805016497634355","-73.95119995931695","
,  
(40.805016497634355, -73.95119995931695)"
"60864639","2024-04-15T23:06:59.000",,"HPD","Department of Housing Preservation and Development","GENERAL","CABINET","RESIDENTIAL BUILDING","10026","1979 ADAM C POWELL BOULEVARD","ADAM C POWELL BOULEVARD",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 MANHATTAN","1019030061","MANHATTAN","997760","232570","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.805016497634355","-73.95119995931695","
,  
(40.805016497634355, -73.95119995931695)"
"60864513","2024-04-15T23:06:52.000",,"HPD","Department of Housing Preservation and Development","ELECTRIC","NO LIGHTING","RESIDENTIAL BUILDING","10458","2830 BRIGGS AVENUE","BRIGGS AVENUE",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","07 BRONX","2032950033","BRONX","1014848","255824","PHONE","Unspecified","BRONX",,,,,,,,"40.868799283878474","-73.88936963811331","
,  
(40.868799283878474, -73.88936963811331)"
"60876261","2024-04-15T23:06:49.000",,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","RESIDENTIAL BUILDING","10469","3485 EASTCHESTER ROAD","EASTCHESTER ROAD",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","12 BRONX","2047220012","BRONX","1026545","259294","ONLINE","Unspecified","BRONX",,,,,,,,"40.87827505649038","-73.84705604440911","
,  
(40.87827505649038, -73.84705604440911)"
"60870109","2024-04-15T23:06:47.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","HEAVY FLOW","RESIDENTIAL BUILDING","11204","1953 70 STREET","70 STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","11 BROOKLYN","3061620049","BROOKLYN","987066","163092","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.61432583130282","-73.98985726539595","
,  
(40.61432583130282, -73.98985726539595)"
"60865683","2024-04-15T23:06:42.000","2024-04-15T23:12:13.000","NYPD","New York City Police Department","Drug Activity","Use Indoor","Other","10025","215 WEST   94 STREET","WEST   94 STREET","AMSTERDAM AVENUE","BROADWAY","AMSTERDAM AVENUE","BROADWAY","ADDRESS","NEW YORK","WEST   94 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-04-15T23:12:21.000","07 MANHATTAN","1012420024","MANHATTAN","992020","228198","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.793023462573814","-73.97193871238676","
,  
(40.793023462573814, -73.97193871238676)"
"60877228","2024-04-15T23:06:25.000",,"DOHMH","Department of Health and Mental Hygiene","Mobile Food Vendor","Equipment","Mobile Food Vendor","11221","417 THROOP AVENUE","THROOP AVENUE","LEXINGTON AVENUE","QUINCY STREET","LEXINGTON AVENUE","QUINCY STREET","ADDRESS","BROOKLYN","THROOP AVENUE",,"In Progress",,,,"03 BROOKLYN","3018060009","BROOKLYN","1000323","190153","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.688588236781904","-73.94204341322984","
,  
(40.688588236781904, -73.94204341322984)"
"60872171","2024-04-15T23:06:21.000",,"HPD","Department of Housing Preservation and Development","UNSANITARY CONDITION","MOLD","RESIDENTIAL BUILDING","11209","101 MARINE AVENUE","MARINE AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","10 BROOKLYN","3061160008","BROOKLYN","974185","164296","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.617625292626464","-74.03625414509077","
,  
(40.617625292626464, -74.03625414509077)"
"60878347","2024-04-15T23:06:18.000",,"HPD","Department of Housing Preservation and Development","ELECTRIC","NO LIGHTING","RESIDENTIAL BUILDING","11208","1152 SUTTER AVENUE","SUTTER AVENUE",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","05 BROOKLYN","3042630022","BROOKLYN","1018807","184228","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.67227260457405","-73.87542360760584","
,  
(40.67227260457405, -73.87542360760584)"
"60877925","2024-04-15T23:06:18.000",,"DSNY","Department of Sanitation","Graffiti","Graffiti","Comercial","10462","2160 WESTCHESTER AVENUE","WESTCHESTER AVENUE",,,,,"ADDRESS","BRONX",,"N/A","Open","2024-05-15T23:06:18.000","The graffiti on this property has been scheduled to be removed by the City.","2024-04-15T23:06:18.000","09 BRONX","2038140039","BRONX","1025056","243197","UNKNOWN","Unspecified","BRONX",,,,,,,,"40.834100675733744","-73.85253843113199","
,  
(40.834100675733744, -73.85253843113199)"
"60865864","2024-04-15T23:06:12.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11230","1460 EAST SECOND STREET","EAST SECOND STREET","AVENUE N","RYDER AVENUE","AVENUE N","RYDER AVENUE","ADDRESS","BROOKLYN","EAST    2 STREET",,"In Progress",,,,"12 BROOKLYN","3065830010","BROOKLYN","991780","162963","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.61396900079919","-73.97287841464394","
,  
(40.61396900079919, -73.97287841464394)"
"60867036","2024-04-15T23:06:06.000",,"HPD","Department of Housing Preservation and Development","GENERAL","COOKING GAS","RESIDENTIAL BUILDING","10028","413 EAST   81 STREET","EAST   81 STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","2024-04-15T00:00:00.000","08 MANHATTAN","1015610010","MANHATTAN","997839","221027","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.77333394486602","-73.95093795293538","
,  
(40.77333394486602, -73.95093795293538)"
"60877926","2024-04-15T23:06:02.000",,"DSNY","Department of Sanitation","Graffiti","Graffiti","Comercial","10462","2112 WESTCHESTER AVENUE","WESTCHESTER AVENUE",,,,,"ADDRESS","BRONX",,"N/A","Open","2024-05-15T23:06:02.000","The graffiti on this property has been scheduled to be removed by the City.","2024-04-15T23:06:02.000","09 BRONX","2038140017","BRONX","1024612","243136","UNKNOWN","Unspecified","BRONX",,,,,,,,"40.8339352888778","-73.85414328807873","
,  
(40.8339352888778, -73.85414328807873)"
"60871949","2024-04-15T23:06:01.000",,"HPD","Department of Housing Preservation and Development","PAINT/PLASTER","WALL","RESIDENTIAL BUILDING","10453","1940 ANDREWS AVENUE SOUTH","ANDREWS AVENUE SOUTH",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","05 BRONX","2032160016","BRONX","1008306","250751","PHONE","Unspecified","BRONX",,,,,,,,"40.854895688667625","-73.91304113379626","
,  
(40.854895688667625, -73.91304113379626)"
"60881675","2024-04-15T23:06:01.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","WINDOW FRAME","RESIDENTIAL BUILDING","10453","1940 ANDREWS AVENUE SOUTH","ANDREWS AVENUE SOUTH",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","05 BRONX","2032160016","BRONX","1008306","250751","PHONE","Unspecified","BRONX",,,,,,,,"40.854895688667625","-73.91304113379626","
,  
(40.854895688667625, -73.91304113379626)"
"60871488","2024-04-15T23:06:01.000",,"HPD","Department of Housing Preservation and Development","FLOORING/STAIRS","FLOOR","RESIDENTIAL BUILDING","10453","1940 ANDREWS AVENUE SOUTH","ANDREWS AVENUE SOUTH",,,,,"ADDRESS","BRONX",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","05 BRONX","2032160016","BRONX","1008306","250751","PHONE","Unspecified","BRONX",,,,,,,,"40.854895688667625","-73.91304113379626","
,  
(40.854895688667625, -73.91304113379626)"
